"user","url","likes_scaled","likes_bin2","likes_bin3"
"denisebidot","https://www.instagram.com/p/BpPPuCSFB2k/",-0.823977014515795,"low","low"
"denisebidot","https://www.instagram.com/p/BpO3KwWFZjV/",-1.04430352525472,"low","low"
"denisebidot","https://www.instagram.com/p/BpNwWOxl_zy/",1.17388235918411,"high","high"
"denisebidot","https://www.instagram.com/p/BpGKLNIljFE/",-1.27497656022509,"low","low"
"denisebidot","https://www.instagram.com/p/Bo_wtgVlnf8/",-0.828877999678055,"low","low"
"denisebidot","https://www.instagram.com/p/Bo-Pk3pl-eS/",-0.472957566116602,"low","low"
"denisebidot","https://www.instagram.com/p/Bo7yghIlnEe/",-0.908165048525283,"low","low"
"denisebidot","https://www.instagram.com/p/Bo7gxilFWoo/",1.20426846719013,"high","high"
"denisebidot","https://www.instagram.com/p/Bo66Os6FZqK/",0.521615689478011,"high","high"
"denisebidot","https://www.instagram.com/p/Bo49g-_lFSQ/",-0.16277966073624,"low","med"
"denisebidot","https://www.instagram.com/p/Bo1063CFYDq/",-0.905551189772077,"low","low"
"devinbrugman","https://www.instagram.com/p/BteOI0fhYCz/",-0.90577367581489,"low","low"
"devinbrugman","https://www.instagram.com/p/Btctv6uBx8w/",0.791389926542421,"high","high"
"devinbrugman","https://www.instagram.com/p/Btbuo5sBk3-/",-0.953977914465563,"low","low"
"devinbrugman","https://www.instagram.com/p/BtZs3yohtZo/",0.125141828065732,"high","med"
"devinbrugman","https://www.instagram.com/p/BtY6BlahAn4/",0.618041868326795,"high","high"
"devinbrugman","https://www.instagram.com/p/BtXoQnZhzRL/",-0.304577899400759,"low","low"
"devinbrugman","https://www.instagram.com/p/BtW872nBDB6/",2.0951507812322,"high","high"
"devinbrugman","https://www.instagram.com/p/BtWhAkPBBdF/",-0.141525892159063,"low","med"
"devinbrugman","https://www.instagram.com/p/BtUCXRFB5GM/",-0.226795914315886,"low","med"
"devinbrugman","https://www.instagram.com/p/BtPjIM3B5QS/",-1.14511006072707,"low","low"
"devinbrugman","https://www.instagram.com/p/BtEzoMSB-r_/",1.65316939306039,"high","high"
"devinbrugman","https://www.instagram.com/p/BtEGorhBgeM/",-1.21662081476419,"low","low"
"devinbrugman","https://www.instagram.com/p/Bs8_IFABCyx/",-0.819006046243677,"low","low"
"devinbrugman","https://www.instagram.com/p/Bs6bOXMhQHG/",-1.08436335998088,"low","low"
"devinbrugman","https://www.instagram.com/p/Bs3ZfYzBDoe/",-1.6135803800409,"low","low"
"devinbrugman","https://www.instagram.com/p/Bsq8Dj8hogA/",-0.0574726760264321,"low","med"
"devinbrugman","https://www.instagram.com/p/BseFbbZh5N5/",0.707149509482992,"high","high"
"devinbrugman","https://www.instagram.com/p/BsT_-AeBkIZ/",3.31523282164294,"high","high"
"devinbrugman","https://www.instagram.com/p/BsL-G8shN36/",1.15184531109338,"high","high"
"devinbrugman","https://www.instagram.com/p/BsFBJl1B8TN/",2.06079941116463,"high","high"
"devinbrugman","https://www.instagram.com/p/BsEiOVqBsW9/",3.26843258994325,"high","high"
"devinbrugman","https://www.instagram.com/p/BsCDJ0BBgCB/",2.87353223486133,"high","high"
"devinbrugman","https://www.instagram.com/p/Br57744hy5G/",0.116249784042792,"high","med"
"devinbrugman","https://www.instagram.com/p/BrqWNv0B-IE/",-1.04711037554793,"low","low"
"devinbrugman","https://www.instagram.com/p/BrgmZg1hENa/",-0.486256398858929,"low","low"
"devinbrugman","https://www.instagram.com/p/BrVsT8phROh/",1.54056803559095,"high","high"
"devinbrugman","https://www.instagram.com/p/BrQTM-JBZQv/",-0.382266284022233,"low","low"
"devinbrugman","https://www.instagram.com/p/BrDeX6Yh1Oo/",-0.727745594429295,"low","low"
"devinbrugman","https://www.instagram.com/p/BrB5KC5B72U/",0.776507452861922,"high","high"
"devinbrugman","https://www.instagram.com/p/Bq-6SE6ht2m/",0.859811865287358,"high","high"
"devinbrugman","https://www.instagram.com/p/Bq73MkBB_9y/",-0.5053508933924,"low","low"
"devinbrugman","https://www.instagram.com/p/BqxbdktBpUg/",-1.26192343904948,"low","low"
"devinbrugman","https://www.instagram.com/p/Bqv0mQwBB0D/",-0.844184570898107,"low","low"
"devinbrugman","https://www.instagram.com/p/BqoQJ2_hWW9/",-0.751426511669334,"low","low"
"devinbrugman","https://www.instagram.com/p/BqnQt9yB8hq/",0.91859295630216,"high","high"
"devinbrugman","https://www.instagram.com/p/Bqi5v4CByLK/",-0.585753691452456,"low","low"
"devinbrugman","https://www.instagram.com/p/BqiaPLvhCfD/",-0.35025492553965,"low","low"
"devinbrugman","https://www.instagram.com/p/BqbLKDABsB9/",1.42216344939075,"high","high"
"devinbrugman","https://www.instagram.com/p/BqXnUNWBvz0/",0.449186632354338,"high","high"
"devinbrugman","https://www.instagram.com/p/BqVPoWyhX3G/",-0.273128143698572,"low","low"
"devinbrugman","https://www.instagram.com/p/BqPvWVnBx0v/",-0.804310773489976,"low","low"
"devinbrugman","https://www.instagram.com/p/BqNqE17hri9/",-0.524164586535673,"low","low"
"devinbrugman","https://www.instagram.com/p/BqLJ_F0hMxz/",0.684498197340345,"high","high"
"devinbrugman","https://www.instagram.com/p/BqIiRT8BZQf/",0.113909772457808,"high","med"
"devinbrugman","https://www.instagram.com/p/BqGjTiIBugu/",1.90055541782491,"high","high"
"devinbrugman","https://www.instagram.com/p/BqF3tfgBNDG/",0.551304737923047,"high","high"
"devinbrugman","https://www.instagram.com/p/BqDnwTzBsEq/",0.751890530987889,"high","high"
"devinbrugman","https://www.instagram.com/p/Bp-O3SOB0ef/",0.929731411446685,"high","high"
"devinbrugman","https://www.instagram.com/p/Bp7iKp0h7bG/",-0.191134137760727,"low","med"
"devinbrugman","https://www.instagram.com/p/Bp5sm60Bld7/",-0.401267178092305,"low","low"
"devinbrugman","https://www.instagram.com/p/Bp5I0HDB2E1/",-0.574147233990934,"low","low"
"devinbrugman","https://www.instagram.com/p/Bp3F_WLhxK6/",-0.095755265556773,"low","med"
"devinbrugman","https://www.instagram.com/p/Bp2evnYBLZE/",0.785867499201859,"high","high"
"devinbrugman","https://www.instagram.com/p/Bpz9IaNB45-/",-0.894260818816767,"low","low"
"devinbrugman","https://www.instagram.com/p/Bpx4Jp1BPnH/",0.00523963445114332,"high","med"
"devinbrugman","https://www.instagram.com/p/BpvMfq1Bron/",1.07883694964188,"high","high"
"devinbrugman","https://www.instagram.com/p/BpqMs_LBa1T/",0.173346066716405,"high","med"
"devinbrugman","https://www.instagram.com/p/BppjOZfhb9D/",-1.71991050646258,"low","low"
"devinbrugman","https://www.instagram.com/p/BpoaVhphCBr/",-0.125145811064174,"low","med"
"devinbrugman","https://www.instagram.com/p/BpkIv56hvXk/",-0.0882672284848237,"low","med"
"devinbrugman","https://www.instagram.com/p/Bpily9XhGHu/",0.889389611721558,"high","high"
"devinbrugman","https://www.instagram.com/p/BphZfW5BjkX/",-0.248136819970941,"low","med"
"devinbrugman","https://www.instagram.com/p/Bpco2WgBUn9/",-1.2142808031792,"low","low"
"devinbrugman","https://www.instagram.com/p/BpcLxFshUoP/",-1.07912173403052,"low","low"
"devinbrugman","https://www.instagram.com/p/BpZggi7holc/",-1.05572161818067,"low","low"
"devinbrugman","https://www.instagram.com/p/BpYGmyWBvdt/",0.385070314925772,"high","high"
"devinbrugman","https://www.instagram.com/p/BpW8_lSB7SK/",-0.79635473410103,"low","low"
"devinbrugman","https://www.instagram.com/p/BpVdxFjBc1t/",-0.879846347453265,"low","low"
"devinbrugman","https://www.instagram.com/p/BpSurQChLMY/",-0.792797916491854,"low","low"
"devinbrugman","https://www.instagram.com/p/BpQa0OkBd5k/",0.677478162585393,"high","high"
"devinbrugman","https://www.instagram.com/p/BpPjVeah4qm/",1.61048758175028,"high","high"
"devinbrugman","https://www.instagram.com/p/BpPRHayhQSR/",0.909513711352422,"high","high"
"devinbrugman","https://www.instagram.com/p/BpIAsdth9mR/",-0.250664032482724,"low","low"
"devinbrugman","https://www.instagram.com/p/BpF04JlhLgd/",0.492898048761842,"high","high"
"devinbrugman","https://www.instagram.com/p/BpEErPcHlQi/",-0.505070092002202,"low","low"
"devinbrugman","https://www.instagram.com/p/BpCw1ixHGWX/",-0.865338275626363,"low","low"
"devinbrugman","https://www.instagram.com/p/BpADTtMnaKO/",-0.575925642795522,"low","low"
"devinbrugman","https://www.instagram.com/p/Bo5DGxMn-bj/",0.00458443120734775,"high","med"
"devinbrugman","https://www.instagram.com/p/BoxGsjNHLS4/",-0.0254613175438489,"low","med"
"devinbrugman","https://www.instagram.com/p/BouXmFOBthE/",-0.261989688554048,"low","low"
"devinbrugman","https://www.instagram.com/p/BosUBM7H6ro/",-1.2290696763963,"low","low"
"devinbrugman","https://www.instagram.com/p/BorauJdHzhS/",0.0267677410329976,"high","med"
"devinbrugman","https://www.instagram.com/p/Boo90csn637/",-0.71660713928477,"low","low"
"devinbrugman","https://www.instagram.com/p/BojvujbHGH1/",-1.1104778892693,"low","low"
"devinbrugman","https://www.instagram.com/p/BofprOYn5aO/",-0.480921172445166,"low","low"
"devinbrugman","https://www.instagram.com/p/Boet7yQHPeI/",-1.07537771549454,"low","low"
"devinbrugman","https://www.instagram.com/p/BocJ6O9nZcw/",1.65054858008521,"high","high"
"devinbrugman","https://www.instagram.com/p/BobBciLnVWm/",-0.117376972602027,"low","med"
"devinbrugman","https://www.instagram.com/p/BoZulIsHMPi/",-0.768180994617821,"low","low"
"devinbrugman","https://www.instagram.com/p/BoXwVpvHn90/",-0.345200500516084,"low","low"
"devinbrugman","https://www.instagram.com/p/BoTSv6zHyAx/",0.99244372192426,"high","high"
"devinbrugman","https://www.instagram.com/p/BoQqp2kH2l3/",1.43723312399805,"high","high"
"devinbrugman","https://www.instagram.com/p/BoNd8YKHbkS/",0.0256445354722052,"high","med"
"devinbrugman","https://www.instagram.com/p/BoMeinenRg9/",-1.13050838843677,"low","low"
"devinbrugman","https://www.instagram.com/p/BoK6gWHn4GR/",0.514051753490099,"high","high"
"devinbrugman","https://www.instagram.com/p/Bny6FeoHpUD/",1.6073987664581,"high","high"
"devinbrugman","https://www.instagram.com/p/Bnj5u4vnX_8/",0.703779892800614,"high","high"
"devinbrugman","https://www.instagram.com/p/Bng3-xBHz8E/",-1.27877152246136,"low","low"
"devinbrugman","https://www.instagram.com/p/BnXV8yXnCID/",-0.558890358456838,"low","low"
"devinbrugman","https://www.instagram.com/p/BnJdEzcn0yv/",-0.697699845678098,"low","low"
"devinbrugman","https://www.instagram.com/p/BnG38iXHtsw/",-0.674112528901458,"low","low"
"devinbrugman","https://www.instagram.com/p/BnFQI4Yh7Ht/",0.560383982872785,"high","high"
"devinbrugman","https://www.instagram.com/p/BnERoVeH-Vl/",-1.47196287891766,"low","low"
"devinbrugman","https://www.instagram.com/p/BnCy_ZNntTI/",-0.125520212917771,"low","med"
"devinbrugman","https://www.instagram.com/p/BnBtT4EHLVW/",-1.10139864431957,"low","low"
"devinbrugman","https://www.instagram.com/p/BnAjuLNnbXv/",1.76240113384745,"high","high"
"devinbrugman","https://www.instagram.com/p/Bm_X_MRnJrd/",-0.778851447445349,"low","low"
"devinbrugman","https://www.instagram.com/p/Bm6EwrVnJUZ/",0.326663625764567,"high","high"
"devinbrugman","https://www.instagram.com/p/Bm3UIPDHQ1_/",-0.331160431006179,"low","low"
"devinbrugman","https://www.instagram.com/p/Bm2jqb4nQMb/",-1.45361718809138,"low","low"
"devinbrugman","https://www.instagram.com/p/Bm042wLH7ku/",0.0668287393679264,"high","med"
"devinbrugman","https://www.instagram.com/p/BmyW9IdHZDR/",-0.751426511669334,"low","low"
"devinbrugman","https://www.instagram.com/p/BmxL67GHVD_/",-0.322642788836837,"low","low"
"devinbrugman","https://www.instagram.com/p/BmvyyDSHRd8/",0.402386400654655,"high","high"
"devinbrugman","https://www.instagram.com/p/BmuFl3FH1hV/",-0.0908880414600059,"low","med"
"devinbrugman","https://www.instagram.com/p/BmtI93SnRDj/",2.29508137105324,"high","high"
"devinbrugman","https://www.instagram.com/p/BmsFPsqnXsy/",-0.385916702094809,"low","low"
"devinbrugman","https://www.instagram.com/p/Bmqj_SNnz4Z/",-0.457053054278327,"low","low"
"devinbrugman","https://www.instagram.com/p/Bmpd9-UncY4/",-0.136565067598897,"low","med"
"devinbrugman","https://www.instagram.com/p/BmoaBWXHODD/",0.779034665373705,"high","high"
"devinbrugman","https://www.instagram.com/p/BmlYoHkHtvu/",-0.902497659595912,"low","low"
"devinbrugman","https://www.instagram.com/p/Bmj1RZUnNAS/",0.473709953764972,"high","high"
"devinbrugman","https://www.instagram.com/p/BmbcprwHkX7/",0.240083197120154,"high","med"
"devinbrugman","https://www.instagram.com/p/BmR06JFn9_T/",1.77129317787039,"high","high"
"devinbrugman","https://www.instagram.com/p/BmO9rjSnMv5/",-0.492808431296885,"low","low"
"devinbrugman","https://www.instagram.com/p/BmGrmY0HNDw/",0.00383562750015282,"high","med"
"devinbrugman","https://www.instagram.com/p/BmFrsk6HgxR/",-0.267418515431211,"low","low"
"devinbrugman","https://www.instagram.com/p/Bl-7qPcHwUW/",-0.199090177149673,"low","med"
"devinbrugman","https://www.instagram.com/p/Bl5v1ivHmGE/",1.80433414145036,"high","high"
"devinbrugman","https://www.instagram.com/p/Bl1r6GwHaX-/",-0.061778297342803,"low","med"
"devinbrugman","https://www.instagram.com/p/BlykP0kHkn9/",0.207323034930375,"high","med"
"devinbrugman","https://www.instagram.com/p/BlvbHcznRKI/",0.0756271829274668,"high","med"
"devinbrugman","https://www.instagram.com/p/Bllk-nun5sa/",-0.33546605232255,"low","low"
"devinbrugman","https://www.instagram.com/p/Blipg-UnV2t/",-0.677107743730238,"low","low"
"devinbrugman","https://www.instagram.com/p/BlgC1FjnrYr/",-0.945366671832822,"low","low"
"devinbrugman","https://www.instagram.com/p/BlevQJ8n9bf/",0.639850776298847,"high","high"
"devinbrugman","https://www.instagram.com/p/BlbJO6kjw4Z/",-1.16588936360173,"low","low"
"devinbrugman","https://www.instagram.com/p/BlamIlcHS6q/",-0.921592154129382,"low","low"
"devinbrugman","https://www.instagram.com/p/BlZURWbHEsR/",-0.119716984187011,"low","med"
"devinbrugman","https://www.instagram.com/p/BlYSqLJnnlp/",-0.891359204451387,"low","low"
"devinbrugman","https://www.instagram.com/p/BlX5yESHnUd/",-0.830706104168598,"low","low"
"doutzen","https://www.instagram.com/p/BtYwekvhDFu/",-0.909954989067816,"low","low"
"doutzen","https://www.instagram.com/p/BtWMC3Dh5St/",-1.14816667480624,"low","low"
"doutzen","https://www.instagram.com/p/BtTnfdFh4p1/",-1.17799742709787,"low","low"
"doutzen","https://www.instagram.com/p/BtRDJ8fh-rj/",-0.785281792031668,"low","low"
"doutzen","https://www.instagram.com/p/BtOd9d_BzUa/",1.56660946524771,"high","high"
"doutzen","https://www.instagram.com/p/BtL6pfGB-3z/",-1.03233806878707,"low","low"
"doutzen","https://www.instagram.com/p/BtJT9F0hkC6/",-0.430313607912912,"low","low"
"doutzen","https://www.instagram.com/p/BtGvnTbB4rR/",-1.15576749521146,"low","low"
"doutzen","https://www.instagram.com/p/BtEK9StBayh/",0.547921849433269,"high","high"
"doutzen","https://www.instagram.com/p/BtBnRZeh6wA/",1.01974524388567,"high","high"
"doutzen","https://www.instagram.com/p/Bs_FJx3B9eP/",-0.467922862125717,"low","low"
"doutzen","https://www.instagram.com/p/Bs8daG8Bmd-/",-1.3031049567286,"low","low"
"doutzen","https://www.instagram.com/p/Bs528yGhNen/",1.52441997640112,"high","high"
"doutzen","https://www.instagram.com/p/Bs3TPmmhI8I/",0.00275547366823486,"high","med"
"doutzen","https://www.instagram.com/p/Bs0u4zvhGvQ/",1.50736255086838,"high","high"
"doutzen","https://www.instagram.com/p/BsvmEGwBisp/",0.881568251636105,"high","high"
"doutzen","https://www.instagram.com/p/BstBPyNhtVM/",-1.2741626120168,"low","low"
"doutzen","https://www.instagram.com/p/BsqnqjwBCcV/",0.116511128667805,"high","med"
"doutzen","https://www.instagram.com/p/BsoCVw1BMJ8/",-0.507585324967462,"low","low"
"doutzen","https://www.instagram.com/p/BslSxMhBt7Z/",-0.0506674354655445,"low","med"
"doutzen","https://www.instagram.com/p/Bsis0_DBdST/",0.27812233863422,"high","high"
"doutzen","https://www.instagram.com/p/Bsdju8-hdJO/",0.395056518530515,"high","high"
"doutzen","https://www.instagram.com/p/Bsa_o96Bueh/",0.468715378093756,"high","high"
"doutzen","https://www.instagram.com/p/BsYa6wdhbHv/",1.36111092083769,"high","high"
"doutzen","https://www.instagram.com/p/BsV2bbvh8Ru/",1.41599476688053,"high","high"
"doutzen","https://www.instagram.com/p/BsTREILBrd2/",-0.437953913099451,"low","low"
"doutzen","https://www.instagram.com/p/BsQru6HBg83/",-0.867844469783873,"low","low"
"doutzen","https://www.instagram.com/p/BsOcDDxhPnW/",2.28700930053656,"high","high"
"doutzen","https://www.instagram.com/p/BsOGbLFh7nm/",-0.753990102830988,"low","low"
"doutzen","https://www.instagram.com/p/BsLikryBlhr/",-1.35635018434641,"low","low"
"doutzen","https://www.instagram.com/p/BsI9yaCBuk9/",0.142867220202763,"high","med"
"doutzen","https://www.instagram.com/p/BsGYgNyBuJR/",1.56769529673417,"high","high"
"doutzen","https://www.instagram.com/p/BsD1bv_BIBf/",2.39486198072792,"high","high"
"doutzen","https://www.instagram.com/p/BsBPQ_BBjLX/",-0.954632019137936,"low","low"
"doutzen","https://www.instagram.com/p/Br-qdKtB9r1/",0.413555138581643,"high","high"
"doutzen","https://www.instagram.com/p/Br5hgRYhSHx/",-0.0937453318919697,"low","med"
"doutzen","https://www.instagram.com/p/Br28FaHBIQQ/",0.708388000741237,"high","high"
"doutzen","https://www.instagram.com/p/Br0YGCIBYKe/",-0.601953952336075,"low","low"
"doutzen","https://www.instagram.com/p/BrxyvcGhvSu/",0.898447995652875,"high","high"
"doutzen","https://www.instagram.com/p/Brw-n_IBc5D/",-1.1269633472343,"low","low"
"doutzen","https://www.instagram.com/p/BrvOB_-BaYn/",2.69265620148695,"high","high"
"doutzen","https://www.instagram.com/p/BrspmEfhQdx/",-0.374126764086329,"low","low"
"doutzen","https://www.instagram.com/p/BrqXz5ghxDM/",1.58139651585422,"high","high"
"doutzen","https://www.instagram.com/p/BrqJCNGhBqe/",-0.711109630311192,"low","low"
"doutzen","https://www.instagram.com/p/BrnXfO_HZa_/",0.275851963707987,"high","high"
"doutzen","https://www.instagram.com/p/Brk50VcHpGj/",0.302622645446866,"high","high"
"doutzen","https://www.instagram.com/p/BrfqlWOhdTZ/",0.15842422404512,"high","med"
"doutzen","https://www.instagram.com/p/BrNVQiYHpRq/",-0.830057534055102,"low","low"
"doutzen","https://www.instagram.com/p/BrKtjsRn5P9/",1.26474831201213,"high","high"
"doutzen","https://www.instagram.com/p/BrGPpcLHcu_/",1.47532065082251,"high","high"
"doutzen","https://www.instagram.com/p/BrBQUzVhAt3/",-0.679403350906591,"low","low"
"doutzen","https://www.instagram.com/p/BrAx47GBsIp/",-0.194549978616684,"low","med"
"doutzen","https://www.instagram.com/p/Bq93kVrB0-Y/",-0.618063743116993,"low","low"
"doutzen","https://www.instagram.com/p/Bq0ND2whU0g/",-0.0451593084705983,"low","med"
"doutzen","https://www.instagram.com/p/BqxA5HJhiCR/",-0.662444637327169,"low","low"
"doutzen","https://www.instagram.com/p/Bqu9W4yBgzE/",-0.523793827701695,"low","low"
"doutzen","https://www.instagram.com/p/BqpSmQbhuo5/",0.00830308544450685,"high","med"
"doutzen","https://www.instagram.com/p/BqhYuu_HQIz/",0.64904237440859,"high","high"
"doutzen","https://www.instagram.com/p/BqclWuyBu0i/",0.710638633276806,"high","high"
"doutzen","https://www.instagram.com/p/BqaFeyWBixq/",-0.00137068598030907,"low","med"
"doutzen","https://www.instagram.com/p/BqXn1yTB6x9/",-1.32142589526376,"low","low"
"doutzen","https://www.instagram.com/p/BqVdjTdhf18/",-0.698316561161639,"low","low"
"doutzen","https://www.instagram.com/p/BqQZa4Chgg-/",-0.282897176833115,"low","low"
"doutzen","https://www.instagram.com/p/BqLMjzeBOQw/",-0.363604069863008,"low","low"
"doutzen","https://www.instagram.com/p/BqINlTIBjht/",0.295258733729608,"high","high"
"doutzen","https://www.instagram.com/p/Bp-DqZnBP2z/",-0.363248706831076,"low","low"
"doutzen","https://www.instagram.com/p/Bp9XaGbBiMw/",-0.0406185586181337,"low","med"
"doutzen","https://www.instagram.com/p/Bp7g3RWBsrE/",-0.977967524901471,"low","low"
"doutzen","https://www.instagram.com/p/Bp6slngB5Rz/",-0.353239314764991,"low","low"
"doutzen","https://www.instagram.com/p/Bp4XgqBHBsp/",2.96255442423931,"high","high"
"doutzen","https://www.instagram.com/p/Bp2Nh3RHzVX/",0.635262185725893,"high","high"
"doutzen","https://www.instagram.com/p/Bpz9iXjhE5o/",0.789351544849747,"high","high"
"doutzen","https://www.instagram.com/p/Bpzhneihx5o/",-0.996150266701993,"low","low"
"doutzen","https://www.instagram.com/p/BpzUMsLhdcT/",-0.640905689113956,"low","low"
"doutzen","https://www.instagram.com/p/BprEli9npo3/",1.18605514282985,"high","high"
"doutzen","https://www.instagram.com/p/BpnF_84BBVi/",-0.955382229983125,"low","low"
"doutzen","https://www.instagram.com/p/BpmxWNcHEqe/",-0.369882150093807,"low","low"
"doutzen","https://www.instagram.com/p/Bpj8lZun6Ma/",1.86789808915407,"high","high"
"doutzen","https://www.instagram.com/p/Bpha7orCoNU/",-0.444982204175439,"low","low"
"doutzen","https://www.instagram.com/p/BphDYVACaYs/",-1.08226657477352,"low","low"
"doutzen","https://www.instagram.com/p/BpceMuIiXAh/",-0.197511337216118,"low","med"
"doutzen","https://www.instagram.com/p/BpZcZp2C4we/",-1.08702449092327,"low","low"
"doutzen","https://www.instagram.com/p/BpXQ1FICZQy/",0.106481994211057,"high","med"
"doutzen","https://www.instagram.com/p/BpWmGsMiT3x/",-0.90089323175355,"low","low"
"doutzen","https://www.instagram.com/p/BpU9zzVC2xu/",0.221264253525097,"high","med"
"doutzen","https://www.instagram.com/p/BpUvLKRimGp/",-0.293735749307042,"low","low"
"doutzen","https://www.instagram.com/p/BpSUcFOiZue/",0.11674803735576,"high","med"
"doutzen","https://www.instagram.com/p/BpR2gGciJtK/",-0.581204699749378,"low","low"
"doutzen","https://www.instagram.com/p/BpRSF80CWI-/",0.764219481535888,"high","high"
"doutzen","https://www.instagram.com/p/BpPDrkbiiYZ/",-1.1537735137545,"low","low"
"doutzen","https://www.instagram.com/p/BpOw_a0CI6B/",-1.22156888329087,"low","low"
"doutzen","https://www.instagram.com/p/BpMtcT2iAPc/",-0.105590766289704,"low","med"
"doutzen","https://www.instagram.com/p/BpKb14GCna-/",-0.577315448788789,"low","low"
"doutzen","https://www.instagram.com/p/BpHc_DGCgHa/",1.12175417644082,"high","high"
"doutzen","https://www.instagram.com/p/BpFS-4mCgaD/",0.37705145824596,"high","high"
"doutzen","https://www.instagram.com/p/BpFFDqxCeNW/",-0.76575656766607,"low","low"
"doutzen","https://www.instagram.com/p/BpC9yAtCF7I/",0.735849666153316,"high","high"
"doutzen","https://www.instagram.com/p/Bo_2XtRCyIv/",0.352057591666741,"high","high"
"doutzen","https://www.instagram.com/p/BoPeAv4iHCv/",-0.666037752427815,"low","low"
"doutzen","https://www.instagram.com/p/Bn4KLHOi8vB/",-0.602072406680052,"low","low"
"doutzen","https://www.instagram.com/p/Bn2z8skANQA/",-0.82984036775781,"low","low"
"doutzen","https://www.instagram.com/p/BnwYEW_HtYj/",3.95990051574717,"high","high"
"doutzen","https://www.instagram.com/p/BnseDxMC9-0/",-0.970327219714933,"low","low"
"doutzen","https://www.instagram.com/p/BnotVHJiGx9/",-0.61079854335305,"low","low"
"doutzen","https://www.instagram.com/p/BnnzuKzicId/",0.238913950777721,"high","med"
"doutzen","https://www.instagram.com/p/BnkzT9FgGgc/",-0.590523108142262,"low","low"
"doutzen","https://www.instagram.com/p/BnhZuOdAc6Y/",-0.802122051267113,"low","low"
"doutzen","https://www.instagram.com/p/BnRgPO7ArCV/",0.847729794039912,"high","high"
"doutzen","https://www.instagram.com/p/BnG__RdgcJe/",-0.736182466453062,"low","low"
"doutzen","https://www.instagram.com/p/Bmy8ngWAHUZ/",2.25630988305576,"high","high"
"doutzen","https://www.instagram.com/p/BmiTobXAniR/",0.273285452921812,"high","high"
"doutzen","https://www.instagram.com/p/Bmgd_A8gSAI/",-0.31339917040728,"low","low"
"doutzen","https://www.instagram.com/p/BmfzWwuAa3w/",-0.743033076013084,"low","low"
"doutzen","https://www.instagram.com/p/BmaBR7RgvP_/",0.373379373582662,"high","high"
"doutzen","https://www.instagram.com/p/BmYzq6wgtmW/",0.108673399574638,"high","med"
"doutzen","https://www.instagram.com/p/BmQ9zbbgrmZ/",-1.07600823693338,"low","low"
"doutzen","https://www.instagram.com/p/BmEDWwbgrvR/",1.91105495514315,"high","high"
"doutzen","https://www.instagram.com/p/Bl2K_6FA1zn/",-0.16773981209648,"low","med"
"doutzen","https://www.instagram.com/p/Blqz6JEg2L3/",-0.292946053680526,"low","low"
"doutzen","https://www.instagram.com/p/BlS8M0Igznc/",0.514833602682267,"high","high"
"doutzen","https://www.instagram.com/p/BlOWsvJAZBP/",-0.310339099854532,"low","low"
"doutzen","https://www.instagram.com/p/BlAKzcrg014/",-1.33023100149941,"low","low"
"doutzen","https://www.instagram.com/p/Bk5rt99g4bg/",-0.425042389605921,"low","low"
"doutzen","https://www.instagram.com/p/Bk5reSBAhOK/",-1.08704423331394,"low","low"
"doutzen","https://www.instagram.com/p/Bk5rT0Iglwi/",-0.877537983599352,"low","low"
"doutzen","https://www.instagram.com/p/BkuHYgoA-BK/",0.94452673546006,"high","high"
"doutzen","https://www.instagram.com/p/Bkmgb9BgRw9/",-0.349409290976391,"low","low"
"doutzen","https://www.instagram.com/p/BklV4wggMhb/",-0.292472236304617,"low","low"
"doutzen","https://www.instagram.com/p/BkYRgjngO6w/",-0.760070759155158,"low","low"
"doutzen","https://www.instagram.com/p/BkXAixWgbmY/",-0.23182361218822,"low","med"
"doutzen","https://www.instagram.com/p/BkVzOk0AVU_/",-0.148688405106792,"low","med"
"doutzen","https://www.instagram.com/p/BkUeCEygOSF/",0.253819455728202,"high","high"
"doutzen","https://www.instagram.com/p/BkSs4k4gZH1/",-0.76623038504198,"low","low"
"elisha__h","https://www.instagram.com/p/BtYOy8GBHLy/",-0.4511108457695,"low","low"
"elisha__h","https://www.instagram.com/p/BtQeX-HhmFe/",0.434620864585035,"high","high"
"elisha__h","https://www.instagram.com/p/BtJzerAA9QJ/",1.19719062481675,"high","high"
"elisha__h","https://www.instagram.com/p/BtFB_czgE5L/",0.578699276532763,"high","high"
"elisha__h","https://www.instagram.com/p/Bs-a50NgHY3/",-0.768343850113859,"low","low"
"elisha__h","https://www.instagram.com/p/Bs6bTSPgDk_/",-0.221221308386274,"low","med"
"elisha__h","https://www.instagram.com/p/Bsyxl4cAmP8/",1.89137964446704,"high","high"
"elisha__h","https://www.instagram.com/p/BswJF7sgygi/",2.87878221504739,"high","high"
"elisha__h","https://www.instagram.com/p/BsqvoNsA9be/",0.321265900226267,"high","high"
"elisha__h","https://www.instagram.com/p/BsjBs8ngYUZ/",0.254762278013756,"high","high"
"elisha__h","https://www.instagram.com/p/BsgS3RGAQcT/",0.922365172194306,"high","high"
"elisha__h","https://www.instagram.com/p/Bsd7OcqAcbO/",0.226184108560684,"high","med"
"elisha__h","https://www.instagram.com/p/BsVQI7Dgofn/",0.864864056444894,"high","high"
"elisha__h","https://www.instagram.com/p/BsP5iPiAVnB/",0.275640431300518,"high","high"
"elisha__h","https://www.instagram.com/p/BsMPeYFg__2/",1.68175532376033,"high","high"
